t,src_ip,src_port,dst_ip,dst_port,cwnd,ssthresh,srtt_us,retrans,inflight,bytes_acked,ca_state
15.420694,127.0.0.1,59918,127.0.0.1,5201,68,65,201505,1,53,159710687,Open
15.420698,127.0.0.1,59918,127.0.0.1,5201,68,65,201504,1,52,159776170,Open
15.420702,127.0.0.1,59918,127.0.0.1,5201,68,65,201500,1,51,159841653,Open
15.420706,127.0.0.1,59918,127.0.0.1,5201,68,65,201495,1,50,159907136,Open
15.420919,127.0.0.1,59918,127.0.0.1,5201,68,65,201489,1,49,159972619,Open
15.421051,127.0.0.1,59918,127.0.0.1,5201,68,65,201507,1,40,160561966,Open
15.421103,127.0.0.1,59918,127.0.0.1,5201,68,65,201496,1,4,162919354,Open
15.622357,127.0.0.1,59918,127.0.0.1,5201,68,65,201419,1,65,163181286,Open
15.623148,127.0.0.1,59918,127.0.0.1,5201,68,65,201481,1,63,163250161,Open
15.812135,127.0.0.1,59902,127.0.0.1,5201,10,2147483647,201945,0,1,166,Open
16.013231,127.0.0.1,59902,127.0.0.1,5201,10,2147483647,201991,0,2,167,Open
16.013458,127.0.0.1,59902,127.0.0.1,5201,10,2147483647,201836,0,0,499,Open
16.013500,127.0.0.1,59902,127.0.0.1,5201,10,2147483647,201836,0,0,499,Open
16.013503,127.0.0.1,59902,127.0.0.1,5201,10,2147483647,201836,0,0,499,Open
